[2026-05-30 10:21:55,414][root][INFO] - {'wandb': {'project': 'mt-map-elites', 'job_type': 'train', 'name': '${now:%Y_%m_%d_%H_%M_%S}', 'mode': 'offline', 'group': '${env.name}', 'tags': ['${name}', '${env.name}']}, 'env': {'name': 'kheperax', 'reward_type': 'final', 'speed_bonus_factor': 1.0, 'episode_length': 200, 'resolution': [64, 64], 'policy_hidden_layer_size': [5], 'map_name': 'standard', 'lasers_return_minus_one_if_out_of_range': False, 'std_noise_wheel_velocities': 0.0, 'std_noise_sensor_measures': 0.0, 'action_scale': 0.025, 'grid_shape': [40, 40], 'min_bd': 0, 'max_bd': 1, 'num_init_cvt_samples': 50000, 'num_centroids': 1024, 'task': {'bd_extractor': 'xy_pos', 'grid_shape': [40, 40], 'min_bd': 0, 'max_bd': 1, 'num_init_cvt_samples': 50000, 'num_centroids': 1024, 'num_descriptors': 2}, 'vmax': 0, 'vmin': -124, 'observation_extraction': {'subsample': True, 'sampling_freq': 4, 'observation_option': 'sensory_data', 'normalize_obs': True, 'max_obs_size': 25}}, 'name': 'aurora_baseline', 'seed': 7, 'backend': 'jax', 'batch_size': 512, 'num_iterations': 2000, 'num_total_steps': 2000000, 'metrics_log_period': 5, 'log_answer_set_geometry': True, 'save_archive_checkpoints': False, 'archive_checkpoint_interval': 100, 'me_repertoire': False, 'iso_sigma': 0.2, 'line_sigma': 0, 'reinit_params': False, 'reinit_opt': True, 'no_csc': False, 'no_training': False, 'csc_orig': False, 'repertoire': 'adaptive', 'max_size': 1024, 'target_size': 922, 'l_value_init': 0.2, 'prop_gain': 0.0001, 'default_update_base': 10, 'model_batch_size': 128, 'hidden_size': 10, 'features': 8, 'model_epoch_period': 200, 'learning_rate': 0.01, 'min_delta_early_stopping': 0.0005, 'loss_type': 'triplet', 'triplet_margin': 0.2, 'triplet_loss_weight': 1, 'margin_auto_adjust': True, 'extinction': False, 'extinction_freq': 10, 'remaining_prop': 0.05, 'post_extinction_snapshot_offset': 5, 'top_k_percent': 20, 'extinction_mode': 'fixed_generations', 'target_extinction_count': 13, 'safe_keep': {'enabled': True, 'mode': 'fitness_coverage', 'remaining_prop': 0.05, 'fitness_coverage': {'n_bins': 5, 'min_per_bin': 'auto', 'neighbor_dist': 0.15}}, 'fixed_generations': {'generations': [250, 750]}, 'adaptive_extinction': {'warmup': 50, 'patience': 10, 'alpha': 0.2, 'cooldown': 10, 'd_min_patience': 5, 'd_min_alpha': 0.2, 'd_min_warmup': 25, 'd_min_cooldown': 5, 'd_min_window': 10, 'fitness_window': 10, 'd_min_stagnation_threshold': 0.03, 'fitness_improvement_threshold': 0.05, 'high_d_min_threshold': 0.75, 'high_d_min_patience': 12, 'fitness_patience': 5, 'ramped_prop_min': 0.05, 'ramped_prop_max': 0.4}, 'env_params': {'kheperax': {'iso_sigma': 0.2, 'line_sigma': 0}, 'ant_maze': {'iso_sigma': 0.005, 'line_sigma': 0.05}, 'walker': {'iso_sigma': 0.005, 'line_sigma': 0.05}, 'half_cheetah': {'iso_sigma': 0.005, 'line_sigma': 0.05}}}
[2026-05-30 10:21:55,414][root][INFO] - Training
[2026-05-30 10:21:55,805][jax._src.xla_bridge][INFO] - Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
[2026-05-30 10:21:55,807][jax._src.xla_bridge][INFO] - Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
[2026-05-30 10:21:56,427][root][INFO] - Policy params count (search space): 42
[2026-05-30 10:21:56,908][root][INFO] - AE params count: 1335
[2026-05-30 10:21:56,909][root][INFO] - Algorithm initialization
[2026-05-30 10:22:00,118][root][INFO] - Repertoire initialized in 3.21 seconds
[2026-05-30 10:22:10,911][root][INFO] - Epoch: 27, loss: 374.2534
[2026-05-30 10:22:10,983][root][INFO] - Epoch: 28, loss: 373.0039
[2026-05-30 10:22:11,054][root][INFO] - Epoch: 29, loss: 371.9051
[2026-05-30 10:22:11,126][root][INFO] - Epoch: 30, loss: 370.9068
[2026-05-30 10:22:11,198][root][INFO] - Epoch: 31, loss: 369.6973
[2026-05-30 10:22:11,270][root][INFO] - Epoch: 32, loss: 368.2417
[2026-05-30 10:22:11,341][root][INFO] - Epoch: 33, loss: 367.1293
[2026-05-30 10:22:11,413][root][INFO] - Epoch: 34, loss: 366.0375
[2026-05-30 10:22:11,484][root][INFO] - Epoch: 35, loss: 364.9126
[2026-05-30 10:22:11,555][root][INFO] - Epoch: 36, loss: 364.0340
[2026-05-30 10:22:11,627][root][INFO] - Epoch: 37, loss: 362.8903
[2026-05-30 10:22:11,698][root][INFO] - Epoch: 38, loss: 361.9182
[2026-05-30 10:22:11,770][root][INFO] - Epoch: 39, loss: 361.0919
[2026-05-30 10:22:11,841][root][INFO] - Epoch: 40, loss: 360.1412
[2026-05-30 10:22:11,912][root][INFO] - Epoch: 41, loss: 358.8403
[2026-05-30 10:22:11,984][root][INFO] - Epoch: 42, loss: 358.1564
[2026-05-30 10:22:12,055][root][INFO] - Epoch: 43, loss: 357.0853
[2026-05-30 10:22:12,127][root][INFO] - Epoch: 44, loss: 356.1498
[2026-05-30 10:22:12,200][root][INFO] - Epoch: 45, loss: 354.8229
[2026-05-30 10:22:12,272][root][INFO] - Epoch: 46, loss: 354.0609
[2026-05-30 10:22:12,344][root][INFO] - Epoch: 47, loss: 353.6666
[2026-05-30 10:22:12,417][root][INFO] - Epoch: 48, loss: 352.1452
[2026-05-30 10:22:12,488][root][INFO] - Epoch: 49, loss: 351.2855
[2026-05-30 10:22:12,560][root][INFO] - Epoch: 50, loss: 349.9175
[2026-05-30 10:22:12,632][root][INFO] - Epoch: 51, loss: 349.0227
[2026-05-30 10:22:12,706][root][INFO] - Epoch: 52, loss: 348.9031
[2026-05-30 10:22:12,780][root][INFO] - Epoch: 53, loss: 346.8603
[2026-05-30 10:22:12,853][root][INFO] - Epoch: 54, loss: 345.9832
[2026-05-30 10:22:12,927][root][INFO] - Epoch: 55, loss: 344.6172
[2026-05-30 10:22:12,999][root][INFO] - Epoch: 56, loss: 344.7276
[2026-05-30 10:22:13,070][root][INFO] - Epoch: 57, loss: 344.8171
[2026-05-30 10:22:13,142][root][INFO] - Epoch: 58, loss: 342.5194
[2026-05-30 10:22:13,214][root][INFO] - Epoch: 59, loss: 340.5562
[2026-05-30 10:22:13,286][root][INFO] - Epoch: 60, loss: 341.7958
[2026-05-30 10:22:13,357][root][INFO] - Epoch: 61, loss: 338.4534
[2026-05-30 10:22:13,428][root][INFO] - Epoch: 62, loss: 338.8854
[2026-05-30 10:22:13,499][root][INFO] - Epoch: 63, loss: 338.4548
[2026-05-30 10:22:13,570][root][INFO] - Epoch: 64, loss: 337.7232
[2026-05-30 10:22:13,642][root][INFO] - Epoch: 65, loss: 338.0113
[2026-05-30 10:22:13,713][root][INFO] - Epoch: 66, loss: 337.4608
[2026-05-30 10:22:13,785][root][INFO] - Epoch: 67, loss: 335.7266
[2026-05-30 10:22:13,855][root][INFO] - Epoch: 68, loss: 336.4578
[2026-05-30 10:22:13,926][root][INFO] - Epoch: 69, loss: 334.7261
[2026-05-30 10:22:13,999][root][INFO] - Epoch: 70, loss: 333.9005
[2026-05-30 10:22:14,070][root][INFO] - Epoch: 71, loss: 334.6304
[2026-05-30 10:22:14,142][root][INFO] - Epoch: 72, loss: 332.7410
[2026-05-30 10:22:14,215][root][INFO] - Epoch: 73, loss: 331.6574
[2026-05-30 10:22:14,286][root][INFO] - Epoch: 74, loss: 332.7017
[2026-05-30 10:22:14,359][root][INFO] - Epoch: 75, loss: 331.5121
[2026-05-30 10:22:14,430][root][INFO] - Epoch: 76, loss: 333.0266
[2026-05-30 10:22:14,501][root][INFO] - Epoch: 77, loss: 330.8825
[2026-05-30 10:22:14,574][root][INFO] - Epoch: 78, loss: 330.8188
[2026-05-30 10:22:14,645][root][INFO] - Epoch: 79, loss: 328.0835
[2026-05-30 10:22:14,717][root][INFO] - Epoch: 80, loss: 329.7270
[2026-05-30 10:22:14,788][root][INFO] - Epoch: 81, loss: 326.6714
[2026-05-30 10:22:14,860][root][INFO] - Epoch: 82, loss: 326.2360
[2026-05-30 10:22:14,931][root][INFO] - Epoch: 83, loss: 324.4676
[2026-05-30 10:22:15,004][root][INFO] - Epoch: 84, loss: 323.6594
[2026-05-30 10:22:15,075][root][INFO] - Epoch: 85, loss: 323.4508
[2026-05-30 10:22:15,147][root][INFO] - Epoch: 86, loss: 322.0443
[2026-05-30 10:22:15,218][root][INFO] - Epoch: 87, loss: 322.3360
[2026-05-30 10:22:15,291][root][INFO] - Epoch: 88, loss: 320.7020
[2026-05-30 10:22:15,363][root][INFO] - Epoch: 89, loss: 319.5790
[2026-05-30 10:22:15,434][root][INFO] - Epoch: 90, loss: 319.8092
[2026-05-30 10:22:15,505][root][INFO] - Epoch: 91, loss: 318.8899
[2026-05-30 10:22:15,577][root][INFO] - Epoch: 92, loss: 317.2322
[2026-05-30 10:22:15,649][root][INFO] - Epoch: 93, loss: 316.3707
[2026-05-30 10:22:15,720][root][INFO] - Epoch: 94, loss: 315.2644
[2026-05-30 10:22:15,792][root][INFO] - Epoch: 95, loss: 316.2398
[2026-05-30 10:22:15,864][root][INFO] - Epoch: 96, loss: 316.1550
[2026-05-30 10:22:15,936][root][INFO] - Epoch: 97, loss: 314.5280
[2026-05-30 10:22:16,008][root][INFO] - Epoch: 98, loss: 312.1214
[2026-05-30 10:22:16,079][root][INFO] - Epoch: 99, loss: 311.4280
[2026-05-30 10:22:16,151][root][INFO] - Epoch: 100, loss: 311.9430
[2026-05-30 10:22:16,223][root][INFO] - Epoch: 101, loss: 307.5261
[2026-05-30 10:22:16,294][root][INFO] - Epoch: 102, loss: 310.3859
[2026-05-30 10:22:16,366][root][INFO] - Epoch: 103, loss: 312.9484
[2026-05-30 10:22:16,437][root][INFO] - Epoch: 104, loss: 314.9188
[2026-05-30 10:22:16,509][root][INFO] - Epoch: 105, loss: 320.3937
[2026-05-30 10:22:16,580][root][INFO] - Epoch: 106, loss: 308.7952
[2026-05-30 10:22:16,652][root][INFO] - Epoch: 107, loss: 309.1029
[2026-05-30 10:22:16,724][root][INFO] - Epoch: 108, loss: 305.7943
[2026-05-30 10:22:16,794][root][INFO] - Epoch: 109, loss: 302.4835
[2026-05-30 10:22:16,866][root][INFO] - Epoch: 110, loss: 302.5815
[2026-05-30 10:22:16,937][root][INFO] - Epoch: 111, loss: 304.0137
[2026-05-30 10:22:17,008][root][INFO] - Epoch: 112, loss: 300.6568
[2026-05-30 10:22:17,080][root][INFO] - Epoch: 113, loss: 301.7395
[2026-05-30 10:22:17,152][root][INFO] - Epoch: 114, loss: 300.4050
[2026-05-30 10:22:17,224][root][INFO] - Epoch: 115, loss: 298.8045
[2026-05-30 10:22:17,295][root][INFO] - Epoch: 116, loss: 298.3032
[2026-05-30 10:22:17,367][root][INFO] - Epoch: 117, loss: 296.1608
[2026-05-30 10:22:17,438][root][INFO] - Epoch: 118, loss: 300.3419
[2026-05-30 10:22:17,510][root][INFO] - Epoch: 119, loss: 301.4226
[2026-05-30 10:22:17,581][root][INFO] - Epoch: 120, loss: 313.7551
[2026-05-30 10:22:17,652][root][INFO] - Epoch: 121, loss: 295.5388
[2026-05-30 10:22:17,724][root][INFO] - Epoch: 122, loss: 298.1891
[2026-05-30 10:22:17,796][root][INFO] - Epoch: 123, loss: 294.6861
[2026-05-30 10:22:17,868][root][INFO] - Epoch: 124, loss: 293.0885
[2026-05-30 10:22:17,939][root][INFO] - Epoch: 125, loss: 292.6746
[2026-05-30 10:22:18,011][root][INFO] - Epoch: 126, loss: 295.0966
[2026-05-30 10:22:18,082][root][INFO] - Epoch: 127, loss: 290.4481
[2026-05-30 10:22:18,154][root][INFO] - Epoch: 128, loss: 295.8291
[2026-05-30 10:22:18,226][root][INFO] - Epoch: 129, loss: 292.0036
[2026-05-30 10:22:18,297][root][INFO] - Epoch: 130, loss: 291.6185
[2026-05-30 10:22:18,368][root][INFO] - Epoch: 131, loss: 293.6068
[2026-05-30 10:22:18,439][root][INFO] - Epoch: 132, loss: 289.0858
[2026-05-30 10:22:18,511][root][INFO] - Epoch: 133, loss: 287.7986
[2026-05-30 10:22:18,582][root][INFO] - Epoch: 134, loss: 287.5074
[2026-05-30 10:22:18,654][root][INFO] - Epoch: 135, loss: 293.7775
[2026-05-30 10:22:18,725][root][INFO] - Epoch: 136, loss: 288.3051
[2026-05-30 10:22:18,796][root][INFO] - Epoch: 137, loss: 290.6156
[2026-05-30 10:22:18,868][root][INFO] - Epoch: 138, loss: 288.6262
[2026-05-30 10:22:18,940][root][INFO] - Epoch: 139, loss: 286.4213
[2026-05-30 10:22:19,012][root][INFO] - Epoch: 140, loss: 284.4866
[2026-05-30 10:22:19,084][root][INFO] - Epoch: 141, loss: 282.0407
[2026-05-30 10:22:19,155][root][INFO] - Epoch: 142, loss: 283.9367
[2026-05-30 10:22:19,227][root][INFO] - Epoch: 143, loss: 284.5130
[2026-05-30 10:22:19,298][root][INFO] - Epoch: 144, loss: 280.1621
[2026-05-30 10:22:19,369][root][INFO] - Epoch: 145, loss: 277.9571
[2026-05-30 10:22:19,441][root][INFO] - Epoch: 146, loss: 278.8014
[2026-05-30 10:22:19,514][root][INFO] - Epoch: 147, loss: 279.8547
[2026-05-30 10:22:19,585][root][INFO] - Epoch: 148, loss: 275.6077
[2026-05-30 10:22:19,657][root][INFO] - Epoch: 149, loss: 281.3763
[2026-05-30 10:22:19,728][root][INFO] - Epoch: 150, loss: 283.9789
[2026-05-30 10:22:19,800][root][INFO] - Epoch: 151, loss: 280.3022
[2026-05-30 10:22:19,871][root][INFO] - Epoch: 152, loss: 278.2108
[2026-05-30 10:22:19,944][root][INFO] - Epoch: 153, loss: 279.3951
[2026-05-30 10:22:20,016][root][INFO] - Epoch: 154, loss: 274.2198
[2026-05-30 10:22:20,088][root][INFO] - Epoch: 155, loss: 274.1044
[2026-05-30 10:22:20,160][root][INFO] - Epoch: 156, loss: 271.2931
[2026-05-30 10:22:20,232][root][INFO] - Epoch: 157, loss: 269.5921
[2026-05-30 10:22:20,304][root][INFO] - Epoch: 158, loss: 274.2609
[2026-05-30 10:22:20,375][root][INFO] - Epoch: 159, loss: 280.4207
[2026-05-30 10:22:20,447][root][INFO] - Epoch: 160, loss: 282.9886
[2026-05-30 10:22:20,518][root][INFO] - Epoch: 161, loss: 278.6013
[2026-05-30 10:22:20,589][root][INFO] - Epoch: 162, loss: 279.7890
[2026-05-30 10:22:20,662][root][INFO] - Epoch: 163, loss: 268.7318
[2026-05-30 10:22:20,732][root][INFO] - Epoch: 164, loss: 266.0858
[2026-05-30 10:22:20,803][root][INFO] - Epoch: 165, loss: 267.0953
[2026-05-30 10:22:20,874][root][INFO] - Epoch: 166, loss: 264.1071
[2026-05-30 10:22:20,947][root][INFO] - Epoch: 167, loss: 266.4619
[2026-05-30 10:22:21,018][root][INFO] - Epoch: 168, loss: 265.8765
[2026-05-30 10:22:21,089][root][INFO] - Epoch: 169, loss: 260.7466
[2026-05-30 10:22:21,160][root][INFO] - Epoch: 170, loss: 261.8367
[2026-05-30 10:22:21,231][root][INFO] - Epoch: 171, loss: 264.3436
[2026-05-30 10:22:21,302][root][INFO] - Epoch: 172, loss: 260.7502
[2026-05-30 10:22:21,374][root][INFO] - Epoch: 173, loss: 256.9096
[2026-05-30 10:22:21,445][root][INFO] - Epoch: 174, loss: 252.6446
[2026-05-30 10:22:21,516][root][INFO] - Epoch: 175, loss: 254.4848
[2026-05-30 10:22:21,588][root][INFO] - Epoch: 176, loss: 258.6183
[2026-05-30 10:22:21,660][root][INFO] - Epoch: 177, loss: 254.9724
[2026-05-30 10:22:21,731][root][INFO] - Epoch: 178, loss: 252.2845
[2026-05-30 10:22:21,803][root][INFO] - Epoch: 179, loss: 254.1488
[2026-05-30 10:22:21,874][root][INFO] - Epoch: 180, loss: 256.1524
[2026-05-30 10:22:21,945][root][INFO] - Epoch: 181, loss: 256.8049
[2026-05-30 10:22:22,017][root][INFO] - Epoch: 182, loss: 251.0602
[2026-05-30 10:22:22,089][root][INFO] - Epoch: 183, loss: 257.1788
[2026-05-30 10:22:22,190][root][INFO] - Epoch: 184, loss: 252.3656
[2026-05-30 10:22:22,263][root][INFO] - Epoch: 185, loss: 250.4344
[2026-05-30 10:22:22,337][root][INFO] - Epoch: 186, loss: 251.1072
[2026-05-30 10:22:22,411][root][INFO] - Epoch: 187, loss: 250.6980
[2026-05-30 10:22:22,484][root][INFO] - Epoch: 188, loss: 246.2756
[2026-05-30 10:22:22,566][root][INFO] - Epoch: 189, loss: 245.7738
[2026-05-30 10:22:22,653][root][INFO] - Epoch: 190, loss: 242.4868
[2026-05-30 10:22:22,726][root][INFO] - Epoch: 191, loss: 249.7814
[2026-05-30 10:22:22,799][root][INFO] - Epoch: 192, loss: 263.2942
[2026-05-30 10:22:22,871][root][INFO] - Epoch: 193, loss: 248.3597
[2026-05-30 10:22:22,942][root][INFO] - Epoch: 194, loss: 250.7747
[2026-05-30 10:22:23,013][root][INFO] - Epoch: 195, loss: 246.1732
[2026-05-30 10:22:23,085][root][INFO] - Epoch: 196, loss: 245.0731
[2026-05-30 10:22:23,157][root][INFO] - Epoch: 197, loss: 241.3043
[2026-05-30 10:22:23,229][root][INFO] - Epoch: 198, loss: 246.6764
[2026-05-30 10:22:23,303][root][INFO] - Epoch: 199, loss: 242.2785
[2026-05-30 10:22:23,379][root][INFO] - Epoch: 200, loss: 241.2161
[2026-05-30 10:22:23,442][root][INFO] - {'model_loss': '241.2161', 'recon_loss': '0.0000', 'triplet_loss': '241.2161'}
[2026-05-30 10:22:23,447][root][INFO] - Updating AE...
[2026-05-30 10:22:24,238][root][INFO] - Epoch: 1, loss: 106.7989
[2026-05-30 10:22:24,313][root][INFO] - Epoch: 2, loss: 34.0231
[2026-05-30 10:22:24,396][root][INFO] - Epoch: 3, loss: 21.9392
[2026-05-30 10:22:24,469][root][INFO] - Epoch: 4, loss: 17.9983
[2026-05-30 10:22:24,540][root][INFO] - Epoch: 5, loss: 16.0883
[2026-05-30 10:22:24,612][root][INFO] - Epoch: 6, loss: 15.0423
[2026-05-30 10:22:24,684][root][INFO] - Epoch: 7, loss: 14.4527
[2026-05-30 10:22:24,754][root][INFO] - Epoch: 8, loss: 14.0595
[2026-05-30 10:22:24,828][root][INFO] - Epoch: 9, loss: 13.7882
[2026-05-30 10:22:24,899][root][INFO] - Epoch: 10, loss: 13.5775
[2026-05-30 10:22:24,971][root][INFO] - Epoch: 11, loss: 13.4222
[2026-05-30 10:22:25,042][root][INFO] - Epoch: 12, loss: 13.2861
[2026-05-30 10:22:25,113][root][INFO] - Epoch: 13, loss: 13.1827
[2026-05-30 10:22:25,184][root][INFO] - Epoch: 14, loss: 13.1215
[2026-05-30 10:22:25,256][root][INFO] - Epoch: 15, loss: 13.0196
[2026-05-30 10:22:25,329][root][INFO] - Epoch: 16, loss: 12.9410
[2026-05-30 10:22:25,400][root][INFO] - Epoch: 17, loss: 12.8736
[2026-05-30 10:22:25,472][root][INFO] - Epoch: 18, loss: 12.8155
[2026-05-30 10:22:25,543][root][INFO] - Epoch: 19, loss: 12.7753
[2026-05-30 10:22:25,615][root][INFO] - Epoch: 20, loss: 12.6957
[2026-05-30 10:22:25,686][root][INFO] - Epoch: 21, loss: 12.6132
[2026-05-30 10:22:25,757][root][INFO] - Epoch: 22, loss: 12.5588
[2026-05-30 10:22:25,829][root][INFO] - Epoch: 23, loss: 12.5065
[2026-05-30 10:22:25,901][root][INFO] - Epoch: 24, loss: 12.4749
[2026-05-30 10:22:25,973][root][INFO] - Epoch: 25, loss: 12.4449
[2026-05-30 10:22:26,044][root][INFO] - Epoch: 26, loss: 12.4007
[2026-05-30 10:22:26,116][root][INFO] - Epoch: 27, loss: 12.2749
[2026-05-30 10:22:26,188][root][INFO] - Epoch: 28, loss: 12.2693
[2026-05-30 10:22:26,259][root][INFO] - Epoch: 29, loss: 12.2101
[2026-05-30 10:22:26,331][root][INFO] - Epoch: 30, loss: 12.1898
[2026-05-30 10:22:26,403][root][INFO] - Epoch: 31, loss: 12.0804
